misspelling,correct_word
 dryx,dry
 dryz,dry
 dryt,dry
somewhate,somewhat
 somethin,somewhat
 sometihng,somewhat
 sometha,somewhat
 somethat,somewhat
 somethae,somewhat
 somethar,somewhat
 somethas,somewhat
 somethaw,somewhat
 somethay,somewhat
 somethi,somewhat
improuvment,improvement
 improovment,improvement
 impreovement,improvement
 imporvement,improvement
 impruvement,improvement
 improvemnt,improvement
 imrpovement,improvement
 impromvent,improvement
 improuvement,improvement
 impoveiment,improvement
 improuvment,improvement
Mrayr,Mary
 Marry,Mary
 Mery,Mary
 Marey,Mary
 Marri,Mary
 Meri,Mary
 Maery,Mary
 Maree,Mary
 Marrie,Mary
 Mayry,Mary
classees,classes
 clasess,classes
 clasies,classes
 clasis,classes
 classis,classes
 classee,classes
 classez,classes
 clasas,classes
 clasae,classes
 clasie,classes
budjet,budget
budgit,budget
budgett,budget
budgiet,budget
budgete,budget
budjett,budget
budjit,budget
budgte,budget
budgite,budget
budgett,budget
sitieis,cities
 citiies,cities
 citsies,cities
 sitis,cities
 ceties,cities
 citise,cities
 cietes,cities
 sitie,cities
 citeis,cities
 citsi,cities
foruth,fourth
 fouirth,fourth
 fourthe,fourth
 forther,fourth
 fourthh,fourth
 fouerth,fourth
 foreth,fourth
 fouthr,fourth
 foirth,fourth
 fouirth,fourth
 forturth,fourth
Legislaton,legislation
 legistation,legislation
 lesgislation,legislation
 legslitation,legislation
 legistaltion,legislation
 legisltion,legislation
 legistaltions,legislation
 legistations,legislation
 legistaltiotion,legislation
 legistaltions,legislation
relemoved,removed
 removved,removed
 remooved,removed
 remvoed,removed
 reomoved,removed
 remived,removed
 remoive,removed
 remvoved,removed
 remoeved,removed
 remivved,removed
 remievied,removed
Roayl,Royal
 Royall,Royal
 Roial,Royal
 Rolyal,Royal
 Royil,Royal
 Roily,Royal
 Roiyal,Royal
 Rouyal,Royal
 Ryoyal,Royal
 Rolya,Royal
rokc,rock
 rck,rock
 rocik,rock
 rokk,rock
 rokcs,rock
 roci,rock
 rokcis,rock
 rocke,rock
 roki,rock
 rokcil,rock
husband,husband
husnabd,husband
husbnd,husband
husbad,husband
hsusbard,husband
husaband,husband
husbband,husband
husbaned,husband
husbend,husband
husbead,husband
husbrd,husband
conteinnd,contained
 contenid,contained
 contianed,contained
 conteinad,contained
 conteined,contained
 contaned,contained
 contiained,contained
 contenied,contained
 contineid,contained
 contenind,contained
chandged,changed
 changd,changed
 chnaged,changed
 chhanged,changed
 chhangd,changed
 chnageed,changed
 chnaged,changed
 chhangeed,changed
 chhangged,changed
 chnged,changed
taske,task
 taksy,task
 taslk,task
 tasol,task
 tasip,task
 tasik,task
 tasll,task
 tasml,task
 tasnl,task
 taspl,task
bondns,bonds
 bonnds,bonds
 bouds,bonds
 bonsd,bonds
 bonde,bonds
 bondis,bonds
 boneds,bonds
 bonnd,bonds
 bonnds,bonds
 bunds,bonds
 bunnds,bonds
animil,animal
 anamal,animal
 animle,animal
 animla,animal
 animilz,animal
 aniaml,animal
 animall,animal
 anumal,animal
 anaimal,animal
 aninmal,animal
imagi,image
 imaje,image
 iamage,image
 iamge,image
 imajge,image
 imigi,image
 imige,image
 imigre,image
 imigiie,image
 imijee,image
granred,granted
 grnated,granted
 gratned,granted
 greanted,granted
 grened,granted
 granteed,granted
 graunted,granted
 grnted,granted
 grranted,granted
 gratead,granted
 granetd,granted
brnach,branch
 branhc,branch
 brnchh,branch
 braanch,branch
 brnahc,branch
 brnach,branch
 branchn,branch
 brnac,branch
 brnah,branch
 brnachh,branch
triyng,trying
 tryign,trying
 triyin,trying
 tringy,trying
 trieing,trying
 triying,trying
 tryiny,trying
 trriying,trying
 tirying,trying
 triynig,trying
cosest,coast
 coasrt,coast
 coastt,coast
 cooast,coast
 cosat,coast
 coastr,coast
 coost,coast
 csoast,coast
 cst,coast
 coaest,coast
stoode,stood
 stootd,stood
 stooud,stood
 stotod,stood
 stoudo,stood
 stoudt,stood
 stoutd,stood
 stoud,stood
 stotud,stood
 stouds,stood
responisbility,responsibility
 responsiblity,responsibility
 responcibility,responsibility
 responsibiilty,responsibility
 responisbiliy,responsibility
 responsiblitee,responsibility
 responsibiltiy,responsibility
 responsibily,responsibility
 responsiblitie,responsibility
 responsiblite,responsibility
Raiilwy,Railway
 Railwray,Railway
 Railyar,Railway
 Raillway,Railway
 Raiwlry,Railway
 Railwway,Railway
 Railwiy,Railway
 Railwy,Railway
 Raylway,Railway
 Reilway,Railway
 Relway,Railway
stopt,stop
 stpo,stop
 stopp,stop
 stoop,stop
 stot,stop
 storp,stop
 stup,stop
 strop,stop
 storpp,stop
 stoot,stop
ship,ship
 shipp,ship
 shiip,ship
 shipppe,ship
 shiiip,ship
 shiipp,ship
 shipep,ship
 shiepp,ship
 shiipppe,ship
 shiippe,ship
Yu,U
 Uu,U
 Uuu,U
 Uo,U
 Uol,U
 Uot,U
 Uou,U
 Uuo,U
 Uull,U
 Uuls,U
clozsed,closed
 cllosed,closed
 clesed,closed
 clsed,closed
 cloased,closed
 cloded,closed
 closd,closed
 cleasd,closed
 clsead,closed
 clsed,closed
teer,tree
 trei,tree
 trie,tree
 trre,tree
 tere,tree
 terie,tree
 trie,tree
 trri,tree
 treir,tree
 triee,tree
faimlies,families
 famileis,families
 famiies,families
 famileys,families
 familee,families
 familea,families
 famliees,families
 famliies,families
 famliey,families
 famlieys,families
feard,fear
 feir,fear
 faer,fear
 feaer,fear
 feaur,fear
 feiar,fear
 feirr,fear
 feiur,fear
 feour,fear
 feurr,fear
freedoom,freedom
 freedomee,freedom
 freeedom,freedom
 freidom,freedom
 freedoem,freedom
 freeodm,freedom
 freedim,freedom
 freedmo,freedom
 freeodom,freedom
 freediom,freedom
 freedoum,freedom
paragrph,paragraph
 pagraph,paragraph
 pargraph,paragraph
 paragrah,paragraph
 pagrahp,paragraph
 paragrapgh,paragraph
 pargaraph,paragraph
 paragraf,paragraph
 pagraphh,paragraph
 paragrap,paragraph
Ohioi,Ohio
 Ohiyo,Ohio
 Ohhio,Ohio
 Oihio,Ohio
 OhiiO,Ohio
 Ohioo,Ohio
 Ohiio,Ohio
 Ohhoo,Ohio
 Oihoi,Ohio
 Ohhhio,Ohio
Founadtion,Foundation
 Foudation,Foundation
 Fondation,Foundation
 Fundation,Foundation
 Faoundation,Foundation
 Fouindation,Foundation
 Fudnation,Foundation
 Founsation,Foundation
 Funtion,Foundation
 Fondetion,Foundation
completid,completed
 completd,completed
 compelted,completed
 complted,completed
 compeleted,completed
 compelted,completed
 complelted,completed
 compplted,completed
 comlpeted,completed
 compelited,completed
compenstion,compensation
 compemsation,compensation
 comnpensation,compensation
 compnesation,compensation
 compesntiation,compensation
 compnsation,compensation
 compnstniation,compensation
 compnsition,compensation
 compsnation,compensation
 compentiation,compensation
correc,correct
t,correct
cortect,correct
corrct,correct
correkt,correct
corrict,correct
corectt,correct
correcet,correct
corcket,correct
corcet,correct
corect,correct
assessmnt,assessment
 assessement,assessment
 assesment,assessment
 asseessment,assessment
 assessemnt,assessment
 asssesment,assessment
 assesments,assessment
 assessements,assessment
 assissment,assessment
 assisement,assessment
 assesmentt,assessment
represtented,represented
 reperesented,represented
 reprsentated,represented
 represnted,represented
 represeented,represented
 repsentated,represented
 represtneted,represented
 reprezented,represented
 represtnited,represented
 represtned,represented
releign,religion
 religeon,religion
 relgious,religion
 reiligion,religion
 religioun,religion
 religin,religion
 reeligion,religion
 religius,religion
 releigian,religion
 religeion,religion
 religous,religion
emplyoee,employee
 emplooyee,employee
 empployee,employee
 empolyee,employee
 employe,employee
 emploeyee,employee
 emploiee,employee
 emplooy,employee
 emploiyee,employee
 emplooyy,employee
persanel,personnel
 persnall,personnel
 persnal,personnel
 persenel,personnel
 persinell,personnel
 persinnal,personnel
 perssnal,personnel
 perssnel,personnel
 perssonnl,personnel
 persunel,personnel
 persunnel,personnel
Lay,lay
 lay,lay
" lay! Here are ten common non-word spelling errors for the word ""lay"":

laiy",lay
 laiy,lay
 lya,lay
 lyae,lay
 laie,lay
 laey,lay
 laye,lay
 laiy,lay
 lau,lay
 layi,lay
wintir,winter
 wnter,winter
 winetr,winter
 wunter,winter
 wintor,winter
 wnetr,winter
 wnitir,winter
 wntir,winter
 wiinter,winter
 wniiter,winter
leavees,leaves
 leevs,leaves
 leeves,leaves
 leveas,leaves
 leevae,leaves
 leevies,leaves
 leevys,leaves
 levves,leaves
 leevse,leaves
 leevses,leaves
 leevvs,leaves
Prais,Paris
 Pariss,Paris
 Pareis,Paris
 Pariis,Paris
 Parris,Paris
 Parsis,Paris
 Partis,Paris
 Parits,Paris
 Pareis,Paris
 Parais,Paris
 Pariz,Paris
boi,boy
 boay,boy
 bloy,boy
 byo,boy
 bouy,boy
 boey,boy
 boye,boy
 bory,boy
 booy,boy
 byoy,boy
relatively,relatively
 reletivly,relatively
 relatievly,relatively
 releativly,relatively
 reltavely,relatively
 reelatively,relatively
 rellatively,relatively
 relitivey,relatively
 relativli,relatively
 relatiuvly,relatively
 relitavely,relatively
doubble,double
 doublle,double
 dubbel,double
 dubble,double
 dooble,double
 doobel,double
 duoble,double
 dubil,double
 dubul,double
 dubol,double
reaciton,reaction
 reacktion,reaction
 reasction,reaction
 reactiin,reaction
 reatcion,reaction
 recaction,reaction
 recationn,reaction
 rekcation,reaction
 rekaction,reaction
 rreaktion,reaction
ouput,output
 ouptut,output
 outpout,output
 outpit,output
 outpuot,output
 outpur,output
 outpuut,output
 outpyt,output
 outpuy,output
 outpyu,output
mentall,mental
 mentil,mental
 mentle,mental
 mentel,mental
 mentol,mental
 mentul,mental
 mentil,mental
 mentell,mental
 mentoll,mental
 mentaul,mental
herzel,herself
 hersle,herself
 hersef,herself
 hersl,herself
 hereslf,herself
 hirself,herself
 heerself,herself
 heriself,herself
 hirslef,herself
 hersilf,herself
publisatoin,publication
 publicaiton,publication
 publiacation,publication
 pubblication,publication
 publciation,publication
 publiicaton,publication
 publiication,publication
 pubblicaiton,publication
 publiictaion,publication
 pubblicaton,publication
completley,completely
 comlpetely,completely
 compeltly,completely
 compleatly,completely
 compltely,completely
 compeletly,completely
 compeltely,completely
 complitly,completely
 compoletly,completely
 compelti,completely
conncted,connected
 conected,connected
 conectd,connected
 connnected,connected
 conntected,connected
 conecte,connected
 connecetd,connected
 conencted,connected
 conectedt,connected
 conncected,connected
opeend,opened
 opeoned,opened
 opned,opened
 opnede,opened
 opnedd,opened
 opnd,opened
 opnedt,opened
 opnedeed,opened
 opnedde,opened
 opneddd,opened
frequencie,frequency
 frequncy,frequency
 frequencee,frequency
 frequincy,frequency
 freqency,frequency
 frecuency,frequency
 frquency,frequency
 frequnecy,frequency
 freqenci,frequency
 freqenecy,frequency
invistegation,investigation
 investigaton,investigation
 investigaion,investigation
 invesitgation,investigation
 invesitagation,investigation
 invstigation,investigation
 invistigaton,investigation
 invistagtion,investigation
 invistegaiton,investigation
 invistegaytion,investigation
polisies,policies
 pollicies,policies
 policys,policies
 policiies,policies
 policyes,policies
 polycies,policies
 poliecs,policies
 polisees,policies
 polises,policies
 polycies,policies
entert,enter
 enteir,enter
 entere,enter
 entet,enter
 enturr,enter
 enteer,enter
 entter,enter
 enterr,enter
 entteer,enter
 enttere,enter
managere,manager
 manajer,manager
 mangager,manager
 maniger,manager
 manigre,manager
 manegar,manager
 manejer,manager
 manigar,manager
 manijer,manager
 manigir,manager
 manegger,manager
housses,houses
 houeses,houses
 housis,houses
 housse,houses
 housese,houses
 housas,houses
 housaes,houses
 housie,houses
 housies,houses
 houssees,houses
druig,drug
 drg,drug
 drugg,drug
 durg,drug
 durrg,drug
 drugge,drug
 druggs,drug
 druu,drug
 drgg,drug
 druge,drug
 druggu,drug
sayign,saying
 sayiing,saying
 saiyng,saying
 savign,saying
 sayinng,saying
 sayyng,saying
 sayyn,saying
 sayying,saying
 syayng,saying
 szaying,saying
sennd,send
 sendd,send
 senned,send
 sentt,send
 sens,send
 sende,send
 sennd,send
 sennn,send
 senda,send
 senned,send
speecch,speech
 speeach,speech
 sppeech,speech
 speeche,speech
 specech,speech
 speecheh,speech
 speechee,speech
 speechea,speech
 speechei,speech
 speecheo,speech
vice,Vice
 Vicsie,Vice
 Viecie,Vice
 Vicce,Vice
 Veice,Vice
 Vciie,Vice
 Visee,Vice
 Viicce,Vice
 Vioce,Vice
 Visie,Vice
 Vycie,Vice
cretae,create
 creati,create
 cretey,create
 creatr,create
 creatd,create
 creeate,create
 creaye,create
 cratee,create
 crreate,create
 creitie,create
 cretye,create
advanatge,advantage
 advntage,advantage
 adavntage,advantage
 advetnage,advantage
 advnagte,advantage
 advenatge,advantage
 advnetage,advantage
 advenate,advantage
 advnatge,advantage
 advntajge,advantage
 advntange,advantage
Chinisee,Chinese
 Chinesee,Chinese
 Chiniese,Chinese
 Chineese,Chinese
 Chiniesse,Chinese
 Chinessie,Chinese
 Chinnese,Chinese
 Chinsee,Chinese
 Chinsie,Chinese
 Chinesi,Chinese
locatiom,location
 locatoin,location
 locaytion,location
 locaton,location
 locetion,location
 loctation,location
 locstion,location
 locution,location
 locatin,location
 locaiton,location
 locotin,location
diel,die
 diye,die
 dyie,die
 deie,die
 diee,die
 dide,die
 diwe,die
 diue,die
 divi,die
 diex,die
previouly,previously
 previolsy,previously
 previsouly,previously
 previusly,previously
 previosly,previously
 previoulsy,previously
 prevliously,previously
 previlusly,previously
 previoulsy,previously
 prevliousy,previously
 prevliosly,previously
girrl,girl
 girle,girl
 gurl,girl
 gril,girl
 giirl,girl
 girel,girl
 griil,girl
 greil,girl
 gurll,girl
 geil,girl
 geril,girl
worthe,worth
 wirth,worth
 wortth,worth
 worht,worth
 wourth,worth
 wirths,worth
 wortheh,worth
 wourths,worth
 wirthy,worth
 wortthy,worth
 wourthy,worth
ladie,lady
 laduy,lady
 laeddy,lady
 laddye,lady
 ladyy,lady
 laddey,lady
 ladiee,lady
 laddee,lady
 ladddy,lady
 laddey,lady
perrformed,performed
 perfomed,performed
 perfromed,performed
 pereformed,performed
 peformed,performed
 perfommed,performed
 perfoemed,performed
 perfumed,performed
 perormed,performed
 pemrformed,performed
laidd,laid
 laied,laid
 laidd,laid
 laide,laid
 laiyed,laid
 layid,laid
 laiod,laid
 laiead,laid
 laiyed,laid
 laiad,laid
determintion,determination
 detirmination,determination
 deterimination,determination
 determinaiton,determination
 determnation,determination
 deternmination,determination
 deterinmentio,determination
 determintn,determination
 deterimentaion,determination
 determenitoin,determination
 determintiion,determination
summery,summary
 sumerary,summary
 summry,summary
 summeryy,summary
 summiry,summary
 summayr,summary
 summaey,summary
 summeary,summary
 summaryy,summary
 summirie,summary
fsical,fiscal
 fisclal,fiscal
 fiscale,fiscal
 fisikle,fiscal
 fisil,fiscal
 fisial,fiscal
 fisile,fiscal
 fisill,fiscal
 fisilc,fiscal
 fisilk,fiscal
 fisily,fiscal
fiels,fields
 feilds,fields
 feildes,fields
 fiellds,fields
 feelds,fields
 feild,fields
 fiedls,fields
 fiels,fields
 feild,fields
 fielld,fields
Suupreme,Supreme
 Supreeme,Supreme
 Supremee,Supreme
 Supreame,Supreme
 Suprime,Supreme
 Supriem,Supreme
 Supremi,Supreme
 Supeeme,Supreme
 Supemer,Supreme
 Supurme,Supreme
platte,plate
 pltae,plate
 platet,plate
 pltte,plate
 pltaie,plate
 plted,plate
 pltie,plate
 pltat,plate
 pltte,plate
 pltee,plate
